YEAR,QTR,WEEK,PRODUCT,INDUSTRY_UNITS
2013,2013-Q2,2013-20,Free Standing Ranges,113762
2013,2013-Q2,2013-20,Freezer,36191
2013,2013-Q2,2013-20,French Door,42916
2013,2013-Q2,2013-20,Front Load,48795
2013,2013-Q2,2013-20,MHC,75181
2013,2013-Q2,2013-20,Side by Side,43900
2013,2013-Q2,2013-20,Top Load,137531
2013,2013-Q2,2013-20,Top Mount,103415
2013,2013-Q2,2013-21,2 Door Bottom Mount,12422
2013,2013-Q2,2013-21,Built-in Ovens,11875
2013,2013-Q2,2013-21,Cooktops,13540
2013,2013-Q2,2013-21,Dishwasher,141476
2013,2013-Q2,2013-21,Dryer,129641
2013,2013-Q2,2013-21,Free Standing Ranges,117243
2013,2013-Q2,2013-21,Freezer,32945
2013,2013-Q2,2013-21,French Door,51619
2013,2013-Q2,2013-21,Front Load,49289
2013,2013-Q2,2013-21,MHC,77060
2013,2013-Q2,2013-21,Side by Side,39936
2013,2013-Q2,2013-21,Top Load,136139
2013,2013-Q2,2013-21,Top Mount,99699
2013,2013-Q2,2013-22,2 Door Bottom Mount,7412
2013,2013-Q2,2013-22,Built-in Ovens,11165
2013,2013-Q2,2013-22,Cooktops,12198
2013,2013-Q2,2013-22,Dishwasher,109467
2013,2013-Q2,2013-22,Dryer,122309
2013,2013-Q2,2013-22,Free Standing Ranges,104448
2013,2013-Q2,2013-22,Freezer,34463
2013,2013-Q2,2013-22,French Door,51268
2013,2013-Q2,2013-22,Front Load,46968
2013,2013-Q2,2013-22,MHC,61523
2013,2013-Q2,2013-22,Side by Side,41988
2013,2013-Q2,2013-22,Top Load,122076
2013,2013-Q2,2013-22,Top Mount,93919
2013,2013-Q2,2013-23,2 Door Bottom Mount,8274
2013,2013-Q2,2013-23,Built-in Ovens,15746
2013,2013-Q2,2013-23,Cooktops,11801
2013,2013-Q2,2013-23,Dishwasher,119076
2013,2013-Q2,2013-23,Dryer,151955
2013,2013-Q2,2013-23,Free Standing Ranges,119235
2013,2013-Q2,2013-23,Freezer,25406
2013,2013-Q2,2013-23,French Door,48248
2013,2013-Q2,2013-23,Front Load,44697
2013,2013-Q2,2013-23,MHC,62596
2013,2013-Q2,2013-23,Side by Side,41888
2013,2013-Q2,2013-23,Top Load,137248
2013,2013-Q2,2013-23,Top Mount,100977
2013,2013-Q2,2013-24,2 Door Bottom Mount,7865
2013,2013-Q2,2013-24,Built-in Ovens,15381
2013,2013-Q2,2013-24,Cooktops,12959
2013,2013-Q2,2013-24,Dishwasher,122084
2013,2013-Q2,2013-24,Dryer,154583
2013,2013-Q2,2013-24,Free Standing Ranges,109890
2013,2013-Q2,2013-24,Freezer,36331
2013,2013-Q2,2013-24,French Door,49219
2013,2013-Q2,2013-24,Front Load,54630
2013,2013-Q2,2013-24,MHC,69443
2013,2013-Q2,2013-24,Side by Side,49029
2013,2013-Q2,2013-24,Top Load,130188
2013,2013-Q2,2013-24,Top Mount,114024
2013,2013-Q2,2013-25,2 Door Bottom Mount,6819
2013,2013-Q2,2013-25,Built-in Ovens,13463
2013,2013-Q2,2013-25,Cooktops,13099
2013,2013-Q2,2013-25,Dishwasher,124769
2013,2013-Q2,2013-25,Dryer,125625
2013,2013-Q2,2013-25,Free Standing Ranges,129042
2013,2013-Q2,2013-25,Freezer,38991
2013,2013-Q2,2013-25,French Door,44030
2013,2013-Q2,2013-25,Front Load,46292
2013,2013-Q2,2013-25,MHC,83241
2013,2013-Q2,2013-25,Side by Side,43963
2013,2013-Q2,2013-25,Top Load,116116
2013,2013-Q2,2013-25,Top Mount,114862
2013,2013-Q2,2013-26,2 Door Bottom Mount,8672
2013,2013-Q2,2013-26,Built-in Ovens,13219
2013,2013-Q2,2013-26,Cooktops,13813
2013,2013-Q2,2013-26,Dishwasher,129645
2013,2013-Q2,2013-26,Dryer,143332
2013,2013-Q2,2013-26,Free Standing Ranges,126163
2013,2013-Q2,2013-26,Freezer,42907
2013,2013-Q2,2013-26,French Door,55465
2013,2013-Q2,2013-26,Front Load,48238
2013,2013-Q2,2013-26,MHC,104658
2013,2013-Q2,2013-26,Side by Side,58077
2013,2013-Q2,2013-26,Top Load,124065
2013,2013-Q2,2013-26,Top Mount,121641
2013,2013-Q3,2013-27,2 Door Bottom Mount,7752
2013,2013-Q3,2013-27,Built-in Ovens,9601
2013,2013-Q3,2013-27,Cooktops,10440
2013,2013-Q3,2013-27,Dishwasher,86197
2013,2013-Q3,2013-27,Dryer,79503
2013,2013-Q3,2013-27,Free Standing Ranges,82560
2013,2013-Q3,2013-27,Freezer,27334
2013,2013-Q3,2013-27,French Door,36042
2013,2013-Q3,2013-27,Front Load,31060
2013,2013-Q3,2013-27,MHC,54257
2013,2013-Q3,2013-27,Side by Side,30460
2013,2013-Q3,2013-27,Top Load,78840
2013,2013-Q3,2013-27,Top Mount,77503
2013,2013-Q3,2013-28,2 Door Bottom Mount,9369
2013,2013-Q3,2013-28,Built-in Ovens,13513
2013,2013-Q3,2013-28,Cooktops,13765
2013,2013-Q3,2013-28,Dishwasher,120474
2013,2013-Q3,2013-28,Dryer,119781
2013,2013-Q3,2013-28,Free Standing Ranges,119437
2013,2013-Q3,2013-28,Freezer,37719
2013,2013-Q3,2013-28,French Door,47966
2013,2013-Q3,2013-28,Front Load,43475
2013,2013-Q3,2013-28,MHC,86398
2013,2013-Q3,2013-28,Side by Side,41721
2013,2013-Q3,2013-28,Top Load,112957
2013,2013-Q3,2013-28,Top Mount,103320
2013,2013-Q3,2013-29,2 Door Bottom Mount,7550
2013,2013-Q3,2013-29,Built-in Ovens,12656
2013,2013-Q3,2013-29,Cooktops,13523
2013,2013-Q3,2013-29,Dishwasher,115346
2013,2013-Q3,2013-29,Dryer,107011
2013,2013-Q3,2013-29,Free Standing Ranges,120773
2013,2013-Q3,2013-29,Freezer,34413
2013,2013-Q3,2013-29,French Door,43416
2013,2013-Q3,2013-29,Front Load,40821
2013,2013-Q3,2013-29,MHC,71569
2013,2013-Q3,2013-29,Side by Side,40022
2013,2013-Q3,2013-29,Top Load,92898
2013,2013-Q3,2013-29,Top Mount,103116
2013,2013-Q3,2013-30,2 Door Bottom Mount,8729
2013,2013-Q3,2013-30,Built-in Ovens,13403
2013,2013-Q3,2013-30,Cooktops,15223
2013,2013-Q3,2013-30,Dishwasher,123069
2013,2013-Q3,2013-30,Dryer,97736
2013,2013-Q3,2013-30,Free Standing Ranges,109632
2013,2013-Q3,2013-30,Freezer,32915
2013,2013-Q3,2013-30,French Door,47397
2013,2013-Q3,2013-30,Front Load,40933
2013,2013-Q3,2013-30,MHC,74923
2013,2013-Q3,2013-30,Side by Side,49679
2013,2013-Q3,2013-30,Top Load,97238
2013,2013-Q3,2013-30,Top Mount,110199
2013,2013-Q3,2013-31,2 Door Bottom Mount,8822
2013,2013-Q3,2013-31,Built-in Ovens,12773
2013,2013-Q3,2013-31,Cooktops,13410
2013,2013-Q3,2013-31,Dishwasher,129195
2013,2013-Q3,2013-31,Dryer,123025
2013,2013-Q3,2013-31,Free Standing Ranges,118253
2013,2013-Q3,2013-31,Freezer,31986
2013,2013-Q3,2013-31,French Door,41538
2013,2013-Q3,2013-31,Front Load,44032
2013,2013-Q3,2013-31,MHC,78504
2013,2013-Q3,2013-31,Side by Side,40867
2013,2013-Q3,2013-31,Top Load,117968
2013,2013-Q3,2013-31,Top Mount,113928
2013,2013-Q3,2013-32,2 Door Bottom Mount,8664
2013,2013-Q3,2013-32,Built-in Ovens,14165
2013,2013-Q3,2013-32,Cooktops,15018
2013,2013-Q3,2013-32,Dishwasher,137276
2013,2013-Q3,2013-32,Dryer,132542
2013,2013-Q3,2013-32,Free Standing Ranges,127483
2013,2013-Q3,2013-32,Freezer,36009
2013,2013-Q3,2013-32,French Door,38408
2013,2013-Q3,2013-32,Front Load,37766
2013,2013-Q3,2013-32,MHC,91029
2013,2013-Q3,2013-32,Side by Side,46691
2013,2013-Q3,2013-32,Top Load,125503
2013,2013-Q3,2013-32,Top Mount,104384
2013,2013-Q3,2013-33,2 Door Bottom Mount,9011
2013,2013-Q3,2013-33,Built-in Ovens,12957
2013,2013-Q3,2013-33,Cooktops,13675
2013,2013-Q3,2013-33,Dishwasher,149999
2013,2013-Q3,2013-33,Dryer,130440
2013,2013-Q3,2013-33,Free Standing Ranges,129190
2013,2013-Q3,2013-33,Freezer,47912
2013,2013-Q3,2013-33,French Door,48597
2013,2013-Q3,2013-33,Front Load,36609
2013,2013-Q3,2013-33,MHC,66422
2013,2013-Q3,2013-33,Side by Side,45004
2013,2013-Q3,2013-33,Top Load,135222
2013,2013-Q3,2013-33,Top Mount,109104
2013,2013-Q3,2013-34,2 Door Bottom Mount,8729
2013,2013-Q3,2013-34,Built-in Ovens,12598
2013,2013-Q3,2013-34,Cooktops,13020
2013,2013-Q3,2013-34,Dishwasher,141047
2013,2013-Q3,2013-34,Dryer,124990
2013,2013-Q3,2013-34,Free Standing Ranges,135468
2013,2013-Q3,2013-34,Freezer,49367
2013,2013-Q3,2013-34,French Door,43624
2013,2013-Q3,2013-34,Front Load,36097
2013,2013-Q3,2013-34,MHC,84893
2013,2013-Q3,2013-34,Side by Side,47715
2013,2013-Q3,2013-34,Top Load,133932
2013,2013-Q3,2013-34,Top Mount,109503
2013,2013-Q3,2013-35,2 Door Bottom Mount,9103
2013,2013-Q3,2013-35,Built-in Ovens,12881
2013,2013-Q3,2013-35,Cooktops,13282
2013,2013-Q3,2013-35,Dishwasher,136808
2013,2013-Q3,2013-35,Dryer,134377
2013,2013-Q3,2013-35,Free Standing Ranges,148590
2013,2013-Q3,2013-35,Freezer,42544
2013,2013-Q3,2013-35,French Door,45597
2013,2013-Q3,2013-35,Front Load,39075
2013,2013-Q3,2013-35,MHC,110076
2013,2013-Q3,2013-35,Side by Side,46591
2013,2013-Q3,2013-35,Top Load,138465
2013,2013-Q3,2013-35,Top Mount,112657
2013,2013-Q3,2013-36,2 Door Bottom Mount,7141
2013,2013-Q3,2013-36,Built-in Ovens,12524
2013,2013-Q3,2013-36,Cooktops,12094
2013,2013-Q3,2013-36,Dishwasher,98493
2013,2013-Q3,2013-36,Dryer,103308
2013,2013-Q3,2013-36,Free Standing Ranges,106977
2013,2013-Q3,2013-36,Freezer,34434
2013,2013-Q3,2013-36,French Door,36587
2013,2013-Q3,2013-36,Front Load,29816
2013,2013-Q3,2013-36,MHC,58221
2013,2013-Q3,2013-36,Side by Side,35998
2013,2013-Q3,2013-36,Top Load,103174
2013,2013-Q3,2013-36,Top Mount,77221
2013,2013-Q3,2013-37,2 Door Bottom Mount,8219
2013,2013-Q3,2013-37,Built-in Ovens,13525
2013,2013-Q3,2013-37,Cooktops,13313
2013,2013-Q3,2013-37,Dishwasher,130162
2013,2013-Q3,2013-37,Dryer,145109
2013,2013-Q3,2013-37,Free Standing Ranges,129641
2013,2013-Q3,2013-37,Freezer,47341
2013,2013-Q3,2013-37,French Door,51353
2013,2013-Q3,2013-37,Front Load,40188
2013,2013-Q3,2013-37,MHC,106674
2013,2013-Q3,2013-37,Side by Side,40172
2013,2013-Q3,2013-37,Top Load,130271
2013,2013-Q3,2013-37,Top Mount,100641
2013,2013-Q3,2013-38,2 Door Bottom Mount,6653
2013,2013-Q3,2013-38,Built-in Ovens,13265
2013,2013-Q3,2013-38,Cooktops,14397
2013,2013-Q3,2013-38,Dishwasher,130289
2013,2013-Q3,2013-38,Dryer,129070
2013,2013-Q3,2013-38,Free Standing Ranges,131917
2013,2013-Q3,2013-38,Freezer,40894
2013,2013-Q3,2013-38,French Door,59045
2013,2013-Q3,2013-38,Front Load,48692
2013,2013-Q3,2013-38,MHC,100749
2013,2013-Q3,2013-38,Side by Side,44210
2013,2013-Q3,2013-38,Top Load,121001
2013,2013-Q3,2013-38,Top Mount,99320
2013,2013-Q3,2013-39,2 Door Bottom Mount,7946
2013,2013-Q3,2013-39,Built-in Ovens,14640
2013,2013-Q3,2013-39,Cooktops,14999
2013,2013-Q3,2013-39,Dishwasher,138955
2013,2013-Q3,2013-39,Dryer,151325
2013,2013-Q3,2013-39,Free Standing Ranges,134924
2013,2013-Q3,2013-39,Freezer,46171
2013,2013-Q3,2013-39,French Door,50389
2013,2013-Q3,2013-39,Front Load,48365
2013,2013-Q3,2013-39,MHC,111847
2013,2013-Q3,2013-39,Side by Side,46923
2013,2013-Q3,2013-39,Top Load,135179
2013,2013-Q3,2013-39,Top Mount,107522
2013,2013-Q4,2013-40,2 Door Bottom Mount,8909
2013,2013-Q4,2013-40,Built-in Ovens,13927
2013,2013-Q4,2013-40,Cooktops,14082
2013,2013-Q4,2013-40,Dishwasher,128818
2013,2013-Q4,2013-40,Dryer,133034
2013,2013-Q4,2013-40,Free Standing Ranges,118518
2013,2013-Q4,2013-40,Freezer,40474
2013,2013-Q4,2013-40,French Door,50630
2013,2013-Q4,2013-40,Front Load,39426
2013,2013-Q4,2013-40,MHC,77463
2013,2013-Q4,2013-40,Side by Side,41044
2013,2013-Q4,2013-40,Top Load,117916
2013,2013-Q4,2013-40,Top Mount,93913
2013,2013-Q4,2013-41,2 Door Bottom Mount,9971
2013,2013-Q4,2013-41,Built-in Ovens,16680
2013,2013-Q4,2013-41,Cooktops,13800
2013,2013-Q4,2013-41,Dishwasher,118925
2013,2013-Q4,2013-41,Dryer,117438
2013,2013-Q4,2013-41,Free Standing Ranges,127613
2013,2013-Q4,2013-41,Freezer,42598
2013,2013-Q4,2013-41,French Door,48304
2013,2013-Q4,2013-41,Front Load,36633
2013,2013-Q4,2013-41,MHC,82014
2013,2013-Q4,2013-41,Side by Side,43051
2013,2013-Q4,2013-41,Top Load,102673
2013,2013-Q4,2013-41,Top Mount,98766
2013,2013-Q4,2013-42,2 Door Bottom Mount,9100
2013,2013-Q4,2013-42,Built-in Ovens,16159
2013,2013-Q4,2013-42,Cooktops,13448
2013,2013-Q4,2013-42,Dishwasher,119115
2013,2013-Q4,2013-42,Dryer,121116
2013,2013-Q4,2013-42,Free Standing Ranges,124263
2013,2013-Q4,2013-42,Freezer,43824
2013,2013-Q4,2013-42,French Door,50549
2013,2013-Q4,2013-42,Front Load,36429
2013,2013-Q4,2013-42,MHC,72007
2013,2013-Q4,2013-42,Side by Side,38669
2013,2013-Q4,2013-42,Top Load,113413
2013,2013-Q4,2013-42,Top Mount,92221
2013,2013-Q4,2013-43,2 Door Bottom Mount,8045
2013,2013-Q4,2013-43,Built-in Ovens,15492
2013,2013-Q4,2013-43,Cooktops,14901
2013,2013-Q4,2013-43,Dishwasher,130358
2013,2013-Q4,2013-43,Dryer,139907
2013,2013-Q4,2013-43,Free Standing Ranges,128910
2013,2013-Q4,2013-43,Freezer,46363
2013,2013-Q4,2013-43,French Door,48073
2013,2013-Q4,2013-43,Front Load,47063
2013,2013-Q4,2013-43,MHC,95636
2013,2013-Q4,2013-43,Side by Side,40784
2013,2013-Q4,2013-43,Top Load,116719
2013,2013-Q4,2013-43,Top Mount,92936
2013,2013-Q4,2013-44,2 Door Bottom Mount,7211
2013,2013-Q4,2013-44,Built-in Ovens,15851
2013,2013-Q4,2013-44,Cooktops,13803
2013,2013-Q4,2013-44,Dishwasher,144114
2013,2013-Q4,2013-44,Dryer,156896
2013,2013-Q4,2013-44,Free Standing Ranges,134325
2013,2013-Q4,2013-44,Freezer,47919
2013,2013-Q4,2013-44,French Door,56957
2013,2013-Q4,2013-44,Front Load,53265
2013,2013-Q4,2013-44,MHC,90367
2013,2013-Q4,2013-44,Side by Side,43453
2013,2013-Q4,2013-44,Top Load,136554
2013,2013-Q4,2013-44,Top Mount,89418
2013,2013-Q4,2013-45,2 Door Bottom Mount,7360
2013,2013-Q4,2013-45,Built-in Ovens,15739
2013,2013-Q4,2013-45,Cooktops,14692
2013,2013-Q4,2013-45,Dishwasher,131596
2013,2013-Q4,2013-45,Dryer,152691
2013,2013-Q4,2013-45,Free Standing Ranges,145810
2013,2013-Q4,2013-45,Freezer,42510
2013,2013-Q4,2013-45,French Door,61181
2013,2013-Q4,2013-45,Front Load,47006
2013,2013-Q4,2013-45,MHC,74648
2013,2013-Q4,2013-45,Side by Side,41181
2013,2013-Q4,2013-45,Top Load,147036
2013,2013-Q4,2013-45,Top Mount,91130
2013,2013-Q4,2013-46,2 Door Bottom Mount,7845
2013,2013-Q4,2013-46,Built-in Ovens,17820
2013,2013-Q4,2013-46,Cooktops,16265
2013,2013-Q4,2013-46,Dishwasher,146256
2013,2013-Q4,2013-46,Dryer,150561
2013,2013-Q4,2013-46,Free Standing Ranges,169220
2013,2013-Q4,2013-46,Freezer,37717
2013,2013-Q4,2013-46,French Door,62327
2013,2013-Q4,2013-46,Front Load,44443
2013,2013-Q4,2013-46,MHC,76873
2013,2013-Q4,2013-46,Side by Side,36905
2013,2013-Q4,2013-46,Top Load,140340
2013,2013-Q4,2013-46,Top Mount,94023
2013,2013-Q4,2013-47,2 Door Bottom Mount,9260
2013,2013-Q4,2013-47,Built-in Ovens,17295
2013,2013-Q4,2013-47,Cooktops,17579
2013,2013-Q4,2013-47,Dishwasher,139221
2013,2013-Q4,2013-47,Dryer,136551
2013,2013-Q4,2013-47,Free Standing Ranges,161557
2013,2013-Q4,2013-47,Freezer,37074
2013,2013-Q4,2013-47,French Door,59296
2013,2013-Q4,2013-47,Front Load,43214
2013,2013-Q4,2013-47,MHC,80371
2013,2013-Q4,2013-47,Side by Side,32377
2013,2013-Q4,2013-47,Top Load,133960
2013,2013-Q4,2013-47,Top Mount,93953
2013,2013-Q4,2013-48,2 Door Bottom Mount,5456
2013,2013-Q4,2013-48,Built-in Ovens,11805
2013,2013-Q4,2013-48,Cooktops,10485
2013,2013-Q4,2013-48,Dishwasher,94943
2013,2013-Q4,2013-48,Dryer,91286
2013,2013-Q4,2013-48,Free Standing Ranges,117856
2013,2013-Q4,2013-48,Freezer,23843
2013,2013-Q4,2013-48,French Door,48003
2013,2013-Q4,2013-48,Front Load,28353
2013,2013-Q4,2013-48,MHC,72025
2013,2013-Q4,2013-48,Side by Side,42410
2013,2013-Q4,2013-48,Top Load,91113
2013,2013-Q4,2013-48,Top Mount,65507
2013,2013-Q4,2013-49,2 Door Bottom Mount,6374
2013,2013-Q4,2013-49,Built-in Ovens,16792
2013,2013-Q4,2013-49,Cooktops,18025
2013,2013-Q4,2013-49,Dishwasher,126232
2013,2013-Q4,2013-49,Dryer,109830
2013,2013-Q4,2013-49,Free Standing Ranges,133572
2013,2013-Q4,2013-49,Freezer,38185
2013,2013-Q4,2013-49,French Door,51593
2013,2013-Q4,2013-49,Front Load,35017
2013,2013-Q4,2013-49,MHC,76632
2013,2013-Q4,2013-49,Side by Side,33828
2013,2013-Q4,2013-49,Top Load,104869
2013,2013-Q4,2013-49,Top Mount,70033
2013,2013-Q4,2013-50,2 Door Bottom Mount,6111
2013,2013-Q4,2013-50,Built-in Ovens,16971
2013,2013-Q4,2013-50,Cooktops,15123
2013,2013-Q4,2013-50,Dishwasher,130644
2013,2013-Q4,2013-50,Dryer,109064
2013,2013-Q4,2013-50,Free Standing Ranges,148227
2013,2013-Q4,2013-50,Freezer,37856
2013,2013-Q4,2013-50,French Door,52603
2013,2013-Q4,2013-50,Front Load,40092
2013,2013-Q4,2013-50,MHC,74871
2013,2013-Q4,2013-50,Side by Side,34745
2013,2013-Q4,2013-50,Top Load,108083
2013,2013-Q4,2013-50,Top Mount,78106
2013,2013-Q4,2013-51,2 Door Bottom Mount,6238
2013,2013-Q4,2013-51,Built-in Ovens,16989
2013,2013-Q4,2013-51,Cooktops,16103
2013,2013-Q4,2013-51,Dishwasher,119444
2013,2013-Q4,2013-51,Dryer,115776
2013,2013-Q4,2013-51,Free Standing Ranges,145595
2013,2013-Q4,2013-51,Freezer,39208
2013,2013-Q4,2013-51,French Door,51521
2013,2013-Q4,2013-51,Front Load,35186
2013,2013-Q4,2013-51,MHC,83684
2013,2013-Q4,2013-51,Side by Side,35849
2013,2013-Q4,2013-51,Top Load,112658
2013,2013-Q4,2013-51,Top Mount,75374
2013,2013-Q4,2013-52,2 Door Bottom Mount,6890
2013,2013-Q4,2013-52,Built-in Ovens,16300
2013,2013-Q4,2013-52,Cooktops,14717
2013,2013-Q4,2013-52,Dishwasher,126887
2013,2013-Q4,2013-52,Dryer,132501
2013,2013-Q4,2013-52,Free Standing Ranges,136696
2013,2013-Q4,2013-52,Freezer,36068
2013,2013-Q4,2013-52,French Door,49427
2013,2013-Q4,2013-52,Front Load,36662
2013,2013-Q4,2013-52,MHC,94497
2013,2013-Q4,2013-52,Side by Side,38904
2013,2013-Q4,2013-52,Top Load,133737
2013,2013-Q4,2013-52,Top Mount,73464
2014,2014-Q1,2014-01,2 Door Bottom Mount,7410
2014,2014-Q1,2014-01,Built-in Ovens,17696
2014,2014-Q1,2014-01,Cooktops,16961
2014,2014-Q1,2014-01,Dishwasher,148075
2014,2014-Q1,2014-01,Dryer,116676
2014,2014-Q1,2014-01,Free Standing Ranges,131898
2014,2014-Q1,2014-01,Freezer,28125
2014,2014-Q1,2014-01,French Door,45978
2014,2014-Q1,2014-01,Front Load,38685
2014,2014-Q1,2014-01,MHC,75737
2014,2014-Q1,2014-01,Side by Side,30911
2014,2014-Q1,2014-01,Top Load,116534
2014,2014-Q1,2014-01,Top Mount,67150
2014,2014-Q1,2014-02,2 Door Bottom Mount,5084
2014,2014-Q1,2014-02,Built-in Ovens,13596
2014,2014-Q1,2014-02,Cooktops,13737
2014,2014-Q1,2014-02,Dishwasher,117045
2014,2014-Q1,2014-02,Dryer,104275
2014,2014-Q1,2014-02,Free Standing Ranges,111196
2014,2014-Q1,2014-02,Freezer,28066
2014,2014-Q1,2014-02,French Door,29026
2014,2014-Q1,2014-02,Front Load,28360
2014,2014-Q1,2014-02,MHC,62321
2014,2014-Q1,2014-02,Side by Side,26299
2014,2014-Q1,2014-02,Top Load,101434
2014,2014-Q1,2014-02,Top Mount,55348
2014,2014-Q1,2014-03,2 Door Bottom Mount,5277
2014,2014-Q1,2014-03,Built-in Ovens,13352
2014,2014-Q1,2014-03,Cooktops,12893
2014,2014-Q1,2014-03,Dishwasher,105142
2014,2014-Q1,2014-03,Dryer,90544
2014,2014-Q1,2014-03,Free Standing Ranges,104691
2014,2014-Q1,2014-03,Freezer,37023
2014,2014-Q1,2014-03,French Door,29172
2014,2014-Q1,2014-03,Front Load,27163
2014,2014-Q1,2014-03,MHC,63803
2014,2014-Q1,2014-03,Side by Side,26515
2014,2014-Q1,2014-03,Top Load,97309
2014,2014-Q1,2014-03,Top Mount,60189
2014,2014-Q1,2014-04,2 Door Bottom Mount,6109
2014,2014-Q1,2014-04,Built-in Ovens,13457
2014,2014-Q1,2014-04,Cooktops,13199
2014,2014-Q1,2014-04,Dishwasher,113199
2014,2014-Q1,2014-04,Dryer,111915
2014,2014-Q1,2014-04,Free Standing Ranges,104840
2014,2014-Q1,2014-04,Freezer,24119
2014,2014-Q1,2014-04,French Door,31957
2014,2014-Q1,2014-04,Front Load,30858
2014,2014-Q1,2014-04,MHC,77526
2014,2014-Q1,2014-04,Side by Side,29708
2014,2014-Q1,2014-04,Top Load,107679
2014,2014-Q1,2014-04,Top Mount,64191
2014,2014-Q1,2014-05,2 Door Bottom Mount,7131
2014,2014-Q1,2014-05,Built-in Ovens,12431
2014,2014-Q1,2014-05,Cooktops,13579
2014,2014-Q1,2014-05,Dishwasher,121450
2014,2014-Q1,2014-05,Dryer,107452
2014,2014-Q1,2014-05,Free Standing Ranges,103966
2014,2014-Q1,2014-05,Freezer,22516
2014,2014-Q1,2014-05,French Door,27519
2014,2014-Q1,2014-05,Front Load,34170
2014,2014-Q1,2014-05,MHC,63723
2014,2014-Q1,2014-05,Side by Side,26883
2014,2014-Q1,2014-05,Top Load,114787
2014,2014-Q1,2014-05,Top Mount,60098
2014,2014-Q1,2014-06,2 Door Bottom Mount,6397
2014,2014-Q1,2014-06,Built-in Ovens,11955
2014,2014-Q1,2014-06,Cooktops,12406
2014,2014-Q1,2014-06,Dishwasher,105722
2014,2014-Q1,2014-06,Dryer,108720
2014,2014-Q1,2014-06,Free Standing Ranges,97541
2014,2014-Q1,2014-06,Freezer,40049
2014,2014-Q1,2014-06,French Door,27455
2014,2014-Q1,2014-06,Front Load,41088
2014,2014-Q1,2014-06,MHC,67020
2014,2014-Q1,2014-06,Side by Side,27523
2014,2014-Q1,2014-06,Top Load,104125
2014,2014-Q1,2014-06,Top Mount,60263
2014,2014-Q1,2014-07,2 Door Bottom Mount,6820
2014,2014-Q1,2014-07,Built-in Ovens,12991
2014,2014-Q1,2014-07,Cooktops,12940
2014,2014-Q1,2014-07,Dishwasher,114199
2014,2014-Q1,2014-07,Dryer,119838
2014,2014-Q1,2014-07,Free Standing Ranges,105750
2014,2014-Q1,2014-07,Freezer,27376
2014,2014-Q1,2014-07,French Door,32719
2014,2014-Q1,2014-07,Front Load,34326
2014,2014-Q1,2014-07,MHC,66193
2014,2014-Q1,2014-07,Side by Side,31922
2014,2014-Q1,2014-07,Top Load,118570
2014,2014-Q1,2014-07,Top Mount,76568
2014,2014-Q1,2014-08,2 Door Bottom Mount,6618
2014,2014-Q1,2014-08,Built-in Ovens,14777
2014,2014-Q1,2014-08,Cooktops,14227
2014,2014-Q1,2014-08,Dishwasher,134634
2014,2014-Q1,2014-08,Dryer,155302
2014,2014-Q1,2014-08,Free Standing Ranges,124937
2014,2014-Q1,2014-08,Freezer,34298
2014,2014-Q1,2014-08,French Door,42857
2014,2014-Q1,2014-08,Front Load,37297
2014,2014-Q1,2014-08,MHC,74058
2014,2014-Q1,2014-08,Side by Side,35927
2014,2014-Q1,2014-08,Top Load,143035
2014,2014-Q1,2014-08,Top Mount,90700
2014,2014-Q1,2014-09,2 Door Bottom Mount,5830
2014,2014-Q1,2014-09,Built-in Ovens,13359
2014,2014-Q1,2014-09,Cooktops,13131
2014,2014-Q1,2014-09,Dishwasher,128406
2014,2014-Q1,2014-09,Dryer,129053
2014,2014-Q1,2014-09,Free Standing Ranges,114550
2014,2014-Q1,2014-09,Freezer,27773
2014,2014-Q1,2014-09,French Door,33926
2014,2014-Q1,2014-09,Front Load,30273
2014,2014-Q1,2014-09,MHC,69643
2014,2014-Q1,2014-09,Side by Side,35812
2014,2014-Q1,2014-09,Top Load,123188
2014,2014-Q1,2014-09,Top Mount,81079
2014,2014-Q1,2014-10,2 Door Bottom Mount,5954
2014,2014-Q1,2014-10,Built-in Ovens,14179
2014,2014-Q1,2014-10,Cooktops,13369
2014,2014-Q1,2014-10,Dishwasher,135857
2014,2014-Q1,2014-10,Dryer,143941
2014,2014-Q1,2014-10,Free Standing Ranges,128147
2014,2014-Q1,2014-10,Freezer,32926
2014,2014-Q1,2014-10,French Door,35668
2014,2014-Q1,2014-10,Front Load,41189
2014,2014-Q1,2014-10,MHC,74189
2014,2014-Q1,2014-10,Side by Side,37843
2014,2014-Q1,2014-10,Top Load,140230
2014,2014-Q1,2014-10,Top Mount,84011
2014,2014-Q1,2014-11,2 Door Bottom Mount,9650
2014,2014-Q1,2014-11,Built-in Ovens,15657
2014,2014-Q1,2014-11,Cooktops,14205
2014,2014-Q1,2014-11,Dishwasher,133692
2014,2014-Q1,2014-11,Dryer,150630
2014,2014-Q1,2014-11,Free Standing Ranges,133122
2014,2014-Q1,2014-11,Freezer,57048
2014,2014-Q1,2014-11,French Door,41814
2014,2014-Q1,2014-11,Front Load,45338
2014,2014-Q1,2014-11,MHC,66094
2014,2014-Q1,2014-11,Side by Side,38873
2014,2014-Q1,2014-11,Top Load,132743
2014,2014-Q1,2014-11,Top Mount,94557
2014,2014-Q1,2014-12,2 Door Bottom Mount,8905
2014,2014-Q1,2014-12,Built-in Ovens,19011
2014,2014-Q1,2014-12,Cooktops,14655
